;date;item_id;knn_result
610;2024-01-25;100638;4.333333333333333
611;2024-01-25;100544;2.3333333333333335
612;2024-01-25;100651;5.0
613;2024-01-25;100524;7.0
614;2024-01-25;100551;2.5555555555555554
615;2024-01-25;100354;4.111111111111111
616;2024-01-25;100348;4.555555555555555
617;2024-01-25;100528;7.0
618;2024-01-25;100140;2.2222222222222223
619;2024-01-25;100691;4.222222222222222
620;2024-01-25;100470;2.4444444444444446
621;2024-01-25;100471;2.4444444444444446
622;2024-01-25;100417;2.2222222222222223
623;2024-01-25;100554;2.5555555555555554
624;2024-01-25;100664;4.0
625;2024-01-25;100665;4.333333333333333
626;2024-01-25;100370;3.2222222222222223
627;2024-01-25;100526;7.0
628;2024-01-25;100386;2.4444444444444446
629;2024-01-25;100662;2.7777777777777777
630;2024-01-26;100545;2.3333333333333335
631;2024-01-26;100645;4.333333333333333
632;2024-01-26;100126;2.3333333333333335
633;2024-01-26;100523;7.0
634;2024-01-26;100663;4.0
635;2024-01-26;100558;2.5555555555555554
636;2024-01-26;100553;2.5555555555555554
637;2024-01-26;100517;5.333333333333333
638;2024-01-26;100448;2.4444444444444446
639;2024-01-26;100556;2.5555555555555554
640;2024-01-26;100454;2.4444444444444446
641;2024-01-26;100525;7.0
642;2024-01-26;100638;4.333333333333333
643;2024-01-26;100544;2.3333333333333335
644;2024-01-26;100651;5.0
645;2024-01-26;100524;7.0
646;2024-01-26;100551;2.5555555555555554
647;2024-01-26;100354;4.111111111111111
648;2024-01-26;100348;4.555555555555555
649;2024-01-26;100528;7.0
650;2024-01-26;100140;2.2222222222222223
651;2024-01-26;100691;4.222222222222222
652;2024-01-26;100470;2.4444444444444446
653;2024-01-26;100471;2.4444444444444446
654;2024-01-26;100417;2.5555555555555554
655;2024-01-26;100554;2.5555555555555554
656;2024-01-26;100664;4.0
657;2024-01-26;100665;4.333333333333333
658;2024-01-26;100370;3.2222222222222223
659;2024-01-26;100526;7.0
660;2024-01-26;100386;2.4444444444444446
661;2024-01-26;100662;2.7777777777777777
662;2024-01-27;100545;2.3333333333333335
663;2024-01-27;100645;4.333333333333333
664;2024-01-27;100126;2.3333333333333335
665;2024-01-27;100523;7.0
666;2024-01-27;100663;4.0
667;2024-01-27;100558;2.5555555555555554
668;2024-01-27;100553;2.5555555555555554
669;2024-01-27;100517;5.333333333333333
670;2024-01-27;100448;2.4444444444444446
671;2024-01-27;100556;2.5555555555555554
672;2024-01-27;100454;2.4444444444444446
673;2024-01-27;100525;7.0
674;2024-01-27;100638;4.333333333333333
675;2024-01-27;100544;2.3333333333333335
676;2024-01-27;100651;5.0
677;2024-01-27;100524;7.0
678;2024-01-27;100551;2.5555555555555554
679;2024-01-27;100354;4.111111111111111
680;2024-01-27;100348;4.555555555555555
681;2024-01-27;100528;7.0
682;2024-01-27;100140;2.2222222222222223
683;2024-01-27;100691;4.222222222222222
684;2024-01-27;100470;2.4444444444444446
685;2024-01-27;100471;2.4444444444444446
686;2024-01-27;100417;2.5555555555555554
687;2024-01-27;100554;2.5555555555555554
688;2024-01-27;100664;4.0
689;2024-01-27;100665;4.333333333333333
690;2024-01-27;100370;3.2222222222222223
691;2024-01-27;100526;7.0
692;2024-01-27;100386;2.4444444444444446
693;2024-01-27;100662;2.7777777777777777
694;2024-01-28;100545;2.3333333333333335
695;2024-01-28;100645;4.333333333333333
696;2024-01-28;100126;2.3333333333333335
697;2024-01-28;100523;7.0
698;2024-01-28;100663;4.0
699;2024-01-28;100558;2.5555555555555554
700;2024-01-28;100553;2.5555555555555554
